time;codice;risposta
13:23:38.923;G1 X87.469 Y97.641 E16.47595;ok
13:23:38.957;G1 X87.713 Y97.398 E16.48619;ok
13:23:38.977;G1 X87.881 Y97.306 E16.49188;ok
13:23:39.015;G1 X88.224 Y97.429 E16.50269;ok
13:23:39.043;G1 X88.470 Y97.583 E16.51131;ok
13:23:39.074;G1 X88.768 Y97.851 E16.52320;ok
13:23:39.120;G1 X88.989 Y98.139 E16.53400;ok
13:23:39.181;G1 X89.523 Y98.488 E16.55294;ok
13:23:39.253;M105;ok T:218.9 /220.0 B:69.8 /70.0 T0:218.9 /220.0 @:55 B@:89
13:23:39.278;G1 X90.199 Y98.691 E16.57389;ok
13:23:39.345;G1 X90.199 Y98.452 E16.58099;ok
13:23:39.350;G1 X90.853 Y98.231 E16.60148;ok
13:23:39.362;G1 X90.999 Y98.139 E16.60662;ok
13:23:39.390;G1 X91.188 Y97.933 E16.61492;ok
13:23:39.412;G1 X91.388 Y97.851 E16.62133;ok
13:23:39.422;G1 X91.455 Y97.769 E16.62446;ok
13:23:39.447;G1 X91.512 Y97.765 E16.62618;ok
13:23:39.458;G1 X91.635 Y97.622 E16.63179;ok
13:23:39.498;G1 X91.743 Y97.556 E16.63553;ok
13:23:39.518;G1 X92.146 Y97.459 E16.64785;ok
13:23:39.521;G1 X92.352 Y97.463 E16.65395;ok
13:23:39.554;G1 X92.600 Y97.711 E16.66437;ok
13:23:39.574;G1 X92.693 Y97.890 E16.67034;ok
13:23:39.610;G1 X92.571 Y98.223 E16.68087;ok
13:23:39.639;G1 X92.414 Y98.471 E16.68958;ok
13:23:39.678;G1 X92.202 Y98.716 E16.69921;ok
13:23:39.715;G1 X91.858 Y98.991 E16.71227;ok
13:23:39.779;G1 X91.512 Y99.523 E16.73114;ok
13:23:39.850;G1 X91.308 Y100.199 E16.75209;ok
13:23:39.874;G1 X91.547 Y100.199 E16.75917;ok
13:23:39.943;G1 X91.768 Y100.854 E16.77970;ok
13:23:39.960;G1 X91.863 Y101.000 E16.78488;ok
13:23:40.018;G1 X92.066 Y101.188 E16.79308;ok
13:23:40.022;G1 X92.147 Y101.388 E16.79950;ok
13:23:40.026;G1 X92.231 Y101.456 E16.80271;ok
13:23:40.043;G1 X92.236 Y101.513 E16.80442;ok
13:23:40.055;G1 X92.378 Y101.635 E16.80998;ok
13:23:40.097;G1 X92.442 Y101.742 E16.81369;ok
13:23:40.117;G1 X92.540 Y102.146 E16.82603;ok
13:23:40.120;G1 X92.536 Y102.350 E16.83210;ok
13:23:40.154;G1 X92.288 Y102.600 E16.84255;ok
13:23:40.175;G1 X92.110 Y102.693 E16.84851;ok
13:23:40.212;G1 X91.777 Y102.571 E16.85904;ok
13:23:40.239;G1 X91.529 Y102.414 E16.86775;ok
13:23:40.271;G1 X91.284 Y102.201 E16.87739;ok
13:23:40.317;G1 X91.009 Y101.859 E16.89044;ok
13:23:40.378;M105;ok T:218.2 /220.0 B:69.9 /70.0 T0:218.2 /220.0 @:67 B@:66
13:23:40.450;G1 X90.476 Y101.512 E16.90931;ok
13:23:40.475;G1 X89.849 Y101.324 E16.92875;ok
13:23:40.475;M204 S1000;ok
13:23:40.543;G1 X89.563 Y101.276 F9000.000;ok
13:23:40.561;G1 X90.556 Y99.172;ok
13:23:40.561;M204 S500;ok
13:23:40.561;G1 F600;ok
13:23:40.588;G1 X90.556 Y98.708 E16.94251;ok
13:23:40.611;G1 X91.007 Y98.555 E16.95665;ok
13:23:40.618;G1 X91.230 Y98.416 E16.96446;ok
13:23:40.621;G1 X91.397 Y98.233 E16.97181;ok
13:23:40.644;G1 X91.608 Y98.147 E16.97857;ok
13:23:40.657;G1 X91.635 Y98.114 E16.97982;ok
13:23:40.699;G1 X91.686 Y98.111 E16.98136;ok
13:23:40.718;G1 X91.872 Y97.894 E16.98982;ok
13:23:40.750;G1 X92.202 Y97.819 E16.99988;ok
13:23:40.753;G1 X92.302 Y97.919 E17.00409;ok
13:23:40.774;G1 X92.249 Y98.064 E17.00869;ok
13:23:40.809;G1 X92.127 Y98.257 E17.01546;ok
13:23:40.838;G1 X91.953 Y98.457 E17.02334;ok
13:23:40.876;G1 X91.590 Y98.748 E17.03714;ok
13:23:40.914;M73 P95 R1;ok
13:23:40.914;M73 Q95 S1;ok
13:23:40.979;G1 X91.185 Y99.371 E17.05922;ok
13:23:41.044;G1 X90.828 Y100.556 E17.09596;ok
13:23:41.044;G1 X91.290 Y100.556 E17.10970;ok
13:23:41.061;G1 X91.444 Y101.011 E17.12394;ok
13:23:41.162;G1 X91.587 Y101.232 E17.13179;ok
13:23:41.187;G1 X91.765 Y101.396 E17.13894;ok
13:23:41.235;G1 X91.850 Y101.609 E17.14575;ok
13:23:41.261;G1 X91.888 Y101.639 E17.14718;ok
13:23:41.285;G1 X91.892 Y101.689 E17.14869;ok
13:23:41.310;G1 X92.104 Y101.871 E17.15698;ok
13:23:41.315;G1 X92.181 Y102.202 E17.16707;ok
13:23:41.319;G1 X92.081 Y102.302 E17.17127;ok
13:23:41.346;G1 X91.936 Y102.249 E17.17587;ok
13:23:41.380;G1 X91.743 Y102.127 E17.18264;ok
13:23:41.394;G1 X91.542 Y101.953 E17.19052;ok
13:23:41.411;G1 X91.252 Y101.591 E17.20431;ok
13:23:41.432;M105;ok T:218.6 /220.0 B:70.2 /70.0 T0:218.6 /220.0 @:60 B@:23
13:23:41.458;G1 X90.628 Y101.184 E17.22642;ok
13:23:41.507;G1 X89.442 Y100.830 E17.26318;ok
13:23:41.511;G1 X89.442 Y101.291 E17.27686;ok
13:23:41.581;G1 X88.989 Y101.444 E17.29105;ok
13:23:41.704;G1 X88.768 Y101.587 E17.29889;ok
13:23:41.751;G1 X88.604 Y101.765 E17.30605;ok
13:23:41.798;G1 X88.393 Y101.850 E17.31281;ok
13:23:41.825;G1 X88.362 Y101.888 E17.31427;ok
13:23:41.849;G1 X88.309 Y101.892 E17.31583;ok
13:23:41.871;G1 X88.129 Y102.104 E17.32409;ok
13:23:41.878;G1 X87.797 Y102.181 E17.33421;ok
13:23:41.885;G1 X87.698 Y102.082 E17.33838;ok
13:23:41.908;G1 X87.751 Y101.934 E17.34304;ok
13:23:41.944;G1 X87.872 Y101.742 E17.34978;ok
13:23:41.957;G1 X88.045 Y101.543 E17.35761;ok
13:23:41.974;G1 X88.408 Y101.252 E17.37142;ok
13:23:41.997;G1 X88.815 Y100.628 E17.39354;ok
13:23:42.022;G1 X89.169 Y99.442 E17.43031;ok
13:23:42.070;G1 X88.708 Y99.442 E17.44401;ok
13:23:42.142;G1 X88.555 Y98.993 E17.45809;ok
13:23:42.267;G1 X88.416 Y98.770 E17.46590;ok
13:23:42.313;G1 X88.233 Y98.603 E17.47325;ok
13:23:42.360;G1 X88.148 Y98.393 E17.47996;ok
13:23:42.387;G1 X88.114 Y98.366 E17.48125;ok
13:23:42.411;G1 X88.110 Y98.313 E17.48284;ok
13:23:42.434;G1 X87.894 Y98.128 E17.49127;ok
13:23:42.439;G1 X87.819 Y97.797 E17.50136;ok
13:23:42.443;G1 X87.917 Y97.698 E17.50550;ok
13:23:42.470;G1 X88.067 Y97.752 E17.51023;ok
13:23:42.507;G1 X88.254 Y97.869 E17.51679;ok
13:23:42.518;G1 X88.504 Y98.094 E17.52677;ok
13:23:42.534;M105;ok T:218.7 /220.0 B:69.9 /70.0 T0:218.7 /220.0 @:59 B@:69
13:23:42.557;G1 X88.743 Y98.405 E17.53841;ok
13:23:42.583;G1 X89.371 Y98.815 E17.56068;ok
13:23:42.589;G1 X90.506 Y99.157 E17.59586;ok
13:23:42.629;M204 S1000;ok
13:23:42.702;G1 X90.398 Y100.743 F9000.000;ok
13:23:42.702;M204 S500;ok
13:23:42.828;G1 F600;ok
13:23:42.829;G1 X89.256 Y100.402 E17.63128;ok
13:23:42.874;G1 X89.598 Y99.256 E17.66678;ok
13:23:42.918;G1 X90.743 Y99.601 E17.70228;ok
13:23:42.922;G1 X90.414 Y100.693 E17.73614;ok
13:23:42.946;M204 S1000;ok
13:23:42.970;G1 X90.104 Y100.282 F9000.000;ok
13:23:42.970;M204 S500;ok
13:23:42.995;G1 F600;ok
13:23:42.996;G1 X89.700 Y100.162 E17.74865;ok
13:23:43.003;G1 X89.837 Y99.701 E17.76292;ok
13:23:43.028;G1 X90.298 Y99.840 E17.77719;ok
13:23:43.036;G1 X90.154 Y100.297 E17.79143;ok
13:23:43.066;M204 S1000;ok
13:23:43.077;G1 X90.552 Y100.852 F9000.000;ok
13:23:43.078;G1 F600;ok
13:23:43.095;G1 X90.746 Y100.881 E17.79618;ok
13:23:43.095;G1;ok
13:23:43.116;G1 X91.249 Y100.992 E17.80951;ok
13:23:43.151;G1 X89.006 Y101.249 F9000.000;ok
13:23:43.151;G1 F600;ok
13:23:43.190;G1 X89.118 Y100.746 E17.82280;ok
13:23:43.190;G1;ok
13:23:43.265;G1 X89.146 Y100.555 E17.82745;ok
13:23:43.384;G1 X88.748 Y99.006 F9000.000;ok
13:23:43.384;G1 F600;ok
13:23:43.452;G1 X89.444 Y99.146 E17.84464;ok
13:23:43.566;G1 X90.852 Y99.447 F9000.000;ok
13:23:43.566;G1 F600;ok
13:23:43.689;M105;ok T:218.8 /220.0 B:69.9 /70.0 T0:218.8 /220.0 @:58 B@:71
13:23:43.806;G1 X90.881 Y99.253 E17.84942;ok
13:23:43.806;G1;ok
13:23:43.924;G1 X90.993 Y98.749 E17.86281;ok
13:23:43.925;G1 Z8.600 F9000.000;ok
13:23:43.928;G1 X89.799 Y101.424;ok
13:23:43.948;M204 S500;ok
13:23:43.952;G1 F600;ok
13:23:43.995;G1 X89.799 Y101.525 E17.86578;ok
13:23:44.045;G1 X89.304 Y101.663 E17.88104;ok
13:23:44.121;G1 X89.028 Y101.775 E17.88990;ok
13:23:44.125;G1 X88.887 Y101.863 E17.89481;ok
13:23:44.140;G1 X88.711 Y102.020 E17.90183;ok
13:23:44.177;G1 X88.493 Y102.158 E17.90948;ok
13:23:44.197;G1 X88.145 Y102.336 E17.92108;ok
13:23:44.249;G1 X87.928 Y102.373 E17.92761;ok
13:23:44.326;G1 X87.686 Y102.249 E17.93568;ok
13:23:44.380;G1 X87.601 Y102.154 E17.93946;ok
13:23:44.396;G1 X87.502 Y101.936 E17.94657;ok
13:23:44.461;G1 X87.572 Y101.681 E17.95443;ok
13:23:44.531;G1 X87.714 Y101.460 E17.96221;ok
13:23:44.593;G1 X88.089 Y101.051 E17.97870;ok
13:23:44.611;G1 X88.392 Y100.633 E17.99403;ok
13:23:44.661;M105;ok T:219.4 /220.0 B:69.7 /70.0 T0:219.4 /220.0 @:47 B@:94
13:23:44.776;G1 X88.575 Y100.184 E18.00842;ok
13:23:44.866;G1 X88.580 Y99.799 E18.01985;ok
13:23:44.871;G1 X88.474 Y99.799 E18.02300;ok
13:23:44.877;G1 X88.336 Y99.305 E18.03823;ok
13:23:44.930;G1 X88.225 Y99.028 E18.04709;ok
13:23:44.959;G1 X88.136 Y98.887 E18.05203;ok
13:23:44.975;G1 X87.978 Y98.710 E18.05909;ok
13:23:44.998;G1 X87.841 Y98.493 E18.06671;ok
13:23:45.032;G1 X87.739 Y98.266 E18.07408;ok
13:23:45.063;G1 X87.677 Y98.183 E18.07718;ok
13:23:45.090;G1 X87.629 Y97.940 E18.08453;ok
13:23:45.113;G1 X87.755 Y97.677 E18.09319;ok
13:23:45.126;G1 X87.842 Y97.602 E18.09658;ok
13:23:45.149;G1 X88.066 Y97.501 E18.10389;ok
13:23:45.177;G1 X88.319 Y97.572 E18.11169;ok
13:23:45.203;G1 X88.540 Y97.714 E18.11947;ok
13:23:45.267;G1 X88.949 Y98.089 E18.13596;ok
13:23:45.309;G1 X89.367 Y98.391 E18.15129;ok
13:23:45.359;G1 X89.814 Y98.575 E18.16562;ok
13:23:45.397;G1 X90.199 Y98.580 E18.17706;ok
13:23:45.407;G1 X90.199 Y98.474 E18.18021;ok
13:23:45.465;G1 X90.695 Y98.336 E18.19550;ok
13:23:45.488;G1 X90.972 Y98.225 E18.20435;ok
13:23:45.504;G1 X91.113 Y98.136 E18.20931;ok
13:23:45.528;G1 X91.289 Y97.978 E18.21633;ok
13:23:45.554;G1 X91.506 Y97.841 E18.22395;ok
13:23:45.578;G1 X91.852 Y97.666 E18.23548;ok
13:23:45.590;G1 X92.086 Y97.631 E18.24248;ok
13:23:45.615;G1 X92.313 Y97.749 E18.25009;ok
13:23:45.643;G1 X92.395 Y97.839 E18.25371;ok
13:23:45.654;G1 X92.495 Y98.074 E18.26127;ok
13:23:45.680;G1 X92.428 Y98.318 E18.26881;ok
13:23:45.708;G1 X92.285 Y98.540 E18.27663;ok
13:23:45.733;M105;ok T:218.6 /220.0 B:69.9 /70.0 T0:218.6 /220.0 @:61 B@:76
13:23:45.793;G1 X91.911 Y98.949 E18.29309;ok
13:23:45.840;G1 X91.608 Y99.368 E18.30842;ok
13:23:45.845;G1 X91.425 Y99.815 E18.32279;ok
13:23:45.888;G1 X91.424 Y100.199 E18.33419;ok
13:23:45.928;G1 X91.525 Y100.199 E18.33716;ok
13:23:45.937;G1 X91.663 Y100.696 E18.35247;ok
13:23:45.987;G1 X91.775 Y100.972 E18.36133;ok
13:23:46.017;G1 X91.863 Y101.113 E18.36626;ok
13:23:46.035;G1 X92.020 Y101.288 E18.37324;ok
13:23:46.059;G1 X92.158 Y101.506 E18.38088;ok
13:23:46.084;G1 X92.336 Y101.855 E18.39252;ok
13:23:46.122;G1 X92.373 Y102.072 E18.39905;ok
13:23:46.145;G1 X92.249 Y102.314 E18.40712;ok
13:23:46.172;G1 X92.159 Y102.395 E18.41072;ok
13:23:46.185;G1 X91.925 Y102.495 E18.41827;ok
13:23:46.210;G1 X91.794 Y102.470 E18.42222;ok
13:23:46.234;G1 X91.682 Y102.428 E18.42580;ok
13:23:46.261;G1 X91.460 Y102.285 E18.43362;ok
13:23:46.318;G1 X91.051 Y101.911 E18.45009;ok
13:23:46.367;G1 X90.632 Y101.608 E18.46542;ok
13:23:46.417;G1 X90.183 Y101.425 E18.47983;ok
13:23:46.454;G1 X89.851 Y101.424 E18.48968;ok
13:23:46.465;M204 S1000;ok
13:23:46.517;G1 X89.699 Y101.417 F9000.000;ok
13:23:46.545;G1 X90.556 Y98.942;ok
13:23:46.546;M204 S500;ok
13:23:46.546;G1 F600;ok
13:23:46.565;G1 X90.556 Y98.745 E18.49551;ok
13:23:46.588;G1 X90.810 Y98.674 E18.50333;ok
13:23:46.609;G1 X91.134 Y98.544 E18.51371;ok
13:23:46.613;G1 X91.329 Y98.422 E18.52054;ok
13:23:46.650;G1 X91.506 Y98.263 E18.52759;ok
13:23:46.677;G1 X92.024 Y97.980 E18.54513;ok
13:23:46.700;G1 X92.142 Y98.102 E18.55019;ok
13:23:46.713;G1 X92.001 Y98.321 E18.55793;ok
13:23:46.737;G1 X91.633 Y98.724 E18.57412;ok
13:23:46.751;G1 X91.294 Y99.193 E18.59131;ok
13:23:46.764;G1 X91.068 Y99.744 E18.60902;ok
13:23:46.790;G1 X91.067 Y100.556 E18.63312;ok
13:23:46.844;M105;ok T:219.4 /220.0 B:69.8 /70.0 T0:219.4 /220.0 @:48 B@:81
13:23:46.897;G1 X91.254 Y100.556 E18.63865;ok
13:23:46.946;G1 X91.325 Y100.811 E18.64651;ok
13:23:46.951;G1 X91.456 Y101.135 E18.65689;ok
13:23:46.977;G1 X91.577 Y101.328 E18.66365;ok
13:23:46.989;G1 X91.734 Y101.504 E18.67066;ok
13:23:47.071;G1 X92.019 Y102.022 E18.68822;ok
13:23:47.092;G1 X91.897 Y102.142 E18.69330;ok
13:23:47.119;G1 X91.679 Y102.001 E18.70100;ok
13:23:47.154;G1 X91.276 Y101.633 E18.71718;ok
13:23:47.177;G1 X90.807 Y101.294 E18.73439;ok
13:23:47.200;G1 X90.253 Y101.068 E18.75215;ok
13:23:47.259;G1 X89.442 Y101.067 E18.77624;ok
13:23:47.276;G1 X89.442 Y101.254 E18.78179;ok
13:23:47.302;G1 X89.189 Y101.325 E18.78960;ok
13:23:47.357;G1 X88.865 Y101.456 E18.79997;ok
13:23:47.415;G1 X88.673 Y101.576 E18.80669;ok
13:23:47.476;G1 X88.495 Y101.734 E18.81374;ok
13:23:47.557;G1 X87.977 Y102.020 E18.83132;ok
13:23:47.576;G1 X87.858 Y101.898 E18.83638;ok
13:23:47.602;G1 X87.998 Y101.679 E18.84411;ok
13:23:47.635;G1 X88.366 Y101.277 E18.86029;ok
13:23:47.659;G1 X88.706 Y100.807 E18.87750;ok
13:23:47.682;G1 X88.931 Y100.256 E18.89517;ok
13:23:47.742;G1 X88.941 Y99.442 E18.91936;ok
13:23:47.760;G1 X88.745 Y99.442 E18.92519;ok
13:23:47.785;G1 X88.674 Y99.190 E18.93295;ok
13:23:47.839;G1 X88.544 Y98.866 E18.94333;ok
13:23:47.897;G1 X88.423 Y98.671 E18.95013;ok
13:23:47.956;M105;ok T:219.5 /220.0 B:70.0 /70.0 T0:219.5 /220.0 @:48 B@:58
13:23:48.038;G1 X88.264 Y98.494 E18.95722;ok
13:23:48.057;G1 X87.992 Y98.008 E18.97373;ok
13:23:48.062;G1 X88.074 Y97.839 E18.97930;ok
13:23:48.084;G1 X88.321 Y97.998 E18.98803;ok
13:23:48.118;G1 X88.723 Y98.366 E19.00421;ok
13:23:48.139;G1 X89.192 Y98.706 E19.02141;ok
13:23:48.163;G1 X89.741 Y98.931 E19.03902;ok
13:23:48.228;G1 X90.504 Y98.941 E19.06166;ok
13:23:48.238;M204 S1000;ok
13:23:48.266;G1 X89.132 Y100.710 F9000.000;ok
13:23:48.266;M204 S500;ok
13:23:48.319;G1 F600;ok
13:23:48.319;G1 X89.287 Y100.329 E19.07389;ok
13:23:48.377;G1 X89.302 Y99.137 E19.10928;ok
13:23:48.434;G1 X89.668 Y99.287 E19.12105;ok
13:23:48.438;G1 X90.863 Y99.303 E19.15652;ok
13:23:48.524;G1 X90.710 Y99.674 E19.16844;ok
13:23:48.537;G1 X90.710 Y100.869 E19.20391;ok
13:23:48.564;G1 X90.324 Y100.710 E19.21631;ok
13:23:48.599;G1 X89.184 Y100.710 E19.25014;ok
13:23:48.621;M204 S1000;ok
13:23:48.644;G1 X89.800 Y100.353 F9000.000;ok
13:23:48.644;M204 S500;ok
13:23:48.703;G1 F600;ok
13:23:48.720;G1 X89.644 Y100.353 E19.25475;ok
13:23:48.720;G1 X89.653 Y99.644 E19.27580;ok
13:23:48.745;G1 X90.353 Y99.653 E19.29660;ok
13:23:48.752;G1 X90.353 Y100.353 E19.31739;ok
13:23:48.825;G1 X89.852 Y100.353 E19.33227;ok
13:23:48.860;M204 S1000;ok
13:23:48.920;G1 X89.126 Y100.888 F9000.000;ok
13:23:48.920;G1 F600;ok
13:23:48.997;G1 X88.737 Y101.221 E19.34016;ok
13:23:48.997;G1;ok
13:23:49.072;M105;ok T:219.8 /220.0 B:70.1 /70.0 T0:219.8 /220.0 @:44 B@:47
13:23:49.112;G1 X88.673 Y101.281 E19.34145;ok
13:23:49.117;G1;ok
13:23:49.117;G1 X88.609 Y101.340 E19.34250;ok
13:23:49.233;G1;ok
13:23:49.240;G1 X88.545 Y101.400 E19.34330;ok
13:23:49.240;G1;ok
13:23:49.244;G1 X88.373 Y101.570 E19.34486;ok
13:23:49.244;G1;ok
13:23:49.274;G1 X88.350 Y101.590 E19.34498;ok
13:23:49.281;G1 X91.591 Y101.650 F9000.000;ok
13:23:49.281;G1 F600;ok
13:23:49.393;G1 X91.341 Y101.392 E19.34646;ok
13:23:49.393;G1;ok
13:23:49.397;G1 X90.889 Y100.875 E19.35469;ok
13:23:49.436;G1 X91.655 Y98.405 F9000.000;ok
13:23:49.436;G1 F600;ok
13:23:49.555;G1 X91.393 Y98.658 E19.35622;ok
13:23:49.556;G1;ok
13:23:49.596;G1 X90.859 Y99.124 E19.36470;ok
13:23:49.707;M73 P96 R1;ok
13:23:49.711;M73 Q96 S1;ok
13:23:49.744;G1 X89.123 Y99.140 F9000.000;ok
13:23:49.749;G1 F600;ok
13:23:49.751;G1 X88.780 Y98.737 E19.37288;ok
13:23:49.751;G1;ok
13:23:49.767;G1 X88.719 Y98.673 E19.37419;ok
13:23:49.768;G1;ok
13:23:49.839;G1 X88.659 Y98.608 E19.37525;ok
13:23:49.839;G1;ok
13:23:49.907;G1 X88.599 Y98.544 E19.37606;ok
13:23:49.907;G1;ok
13:23:49.911;G1 X88.427 Y98.371 E19.37761;ok
13:23:49.911;G1;ok
13:23:49.979;G1 X88.406 Y98.346 E19.37775;ok
13:23:49.979;G1 Z8.800 F9000.000;ok
13:23:49.982;G1 X90.629 Y101.568;ok
13:23:50.025;M204 S500;ok
13:23:50.027;G1 F600;ok
13:23:50.031;G1 X90.433 Y101.535 E19.38367;ok
13:23:50.100;M105;ok T:219.5 /220.0 B:69.9 /70.0 T0:219.5 /220.0 @:51 B@:77
13:23:50.102;G1 X90.189 Y101.439 E19.39144;ok
13:23:50.125;G1 X90.011 Y101.422 E19.39675;ok
13:23:50.130;G1 X89.677 Y101.470 E19.40678;ok
13:23:50.140;G1 X89.420 Y101.587 E19.41515;ok
13:23:50.172;G1 X89.327 Y101.604 E19.41796;ok
13:23:50.269;G1 X89.056 Y101.714 E19.42665;ok
13:23:50.304;G1 X88.573 Y101.977 E19.44298;ok
13:23:50.373;G1 X88.420 Y102.083 E19.44852;ok
13:23:50.456;G1 X88.123 Y102.192 E19.45789;ok
13:23:50.493;G1 X88.082 Y102.198 E19.45912;ok
13:23:50.564;G1 X87.927 Y102.161 E19.46387;ok
13:23:50.631;G1 X87.696 Y102.031 E19.47173;ok
13:23:50.679;G1 X87.750 Y101.662 E19.48282;ok
13:23:50.683;G1 X87.739 Y101.584 E19.48514;ok
13:23:50.700;G1 X87.818 Y101.437 E19.49011;ok
13:23:50.734;G1 X88.082 Y101.143 E19.50183;ok
13:23:50.847;G1 X88.432 Y100.629 E19.52029;ok
13:23:50.953;G1 X88.464 Y100.432 E19.52621;ok
13:23:50.975;G1 X88.560 Y100.188 E19.53399;ok
13:23:51.001;G1 X88.576 Y100.012 E19.53926;ok
13:23:51.020;G1 X88.531 Y99.677 E19.54928;ok
13:23:51.052;G1 X88.413 Y99.421 E19.55767;ok
13:23:51.082;G1 X88.396 Y99.328 E19.56047;ok
13:23:51.091;G1 X88.286 Y99.056 E19.56918;ok
13:23:51.120;G1 X88.022 Y98.573 E19.58551;ok
13:23:51.174;G1 X87.916 Y98.420 E19.59105;ok
13:23:51.192;G1 X87.808 Y98.123 E19.60042;ok
13:23:51.241;M105;ok T:220.0 /220.0 B:70.3 /70.0 T0:220.0 /220.0 @:41 B@:10
13:23:51.246;G1 X87.802 Y98.083 E19.60162;ok
13:23:51.272;G1 X87.844 Y97.915 E19.60676;ok
13:23:51.276;G1 X87.979 Y97.698 E19.61437;ok
13:23:51.305;G1 X88.336 Y97.750 E19.62510;ok
13:23:51.308;G1 X88.400 Y97.741 E19.62700;ok
13:23:51.318;G1 X88.565 Y97.821 E19.63246;ok
13:23:51.332;G1 X88.857 Y98.082 E19.64408;ok
13:23:51.371;G1 X89.371 Y98.432 E19.66253;ok
13:23:51.373;G1 X89.567 Y98.464 E19.66843;ok
13:23:51.435;G1 X89.812 Y98.560 E19.67623;ok
13:23:51.455;G1 X89.986 Y98.576 E19.68143;ok
13:23:51.482;G1 X90.323 Y98.531 E19.69153;ok
13:23:51.499;G1 X90.578 Y98.413 E19.69987;ok
13:23:51.533;G1 X90.670 Y98.396 E19.70265;ok
13:23:51.560;G1 X90.944 Y98.286 E19.71142;ok
13:23:51.571;G1 X91.427 Y98.022 E19.72776;ok
13:23:51.600;G1 X91.580 Y97.916 E19.73329;ok
13:23:51.654;G1 X91.877 Y97.808 E19.74266;ok
13:23:51.673;G1 X91.918 Y97.802 E19.74389;ok
13:23:51.704;G1 X92.074 Y97.839 E19.74865;ok
13:23:51.726;G1 X92.304 Y97.968 E19.75648;ok
13:23:51.749;G1 X92.250 Y98.337 E19.76755;ok
13:23:51.752;G1 X92.261 Y98.416 E19.76992;ok
13:23:51.787;G1 X92.182 Y98.562 E19.77486;ok
13:23:51.813;G1 X91.918 Y98.857 E19.78661;ok
13:23:51.850;G1 X91.568 Y99.371 E19.80505;ok
13:23:51.915;G1 X91.535 Y99.567 E19.81095;ok
13:23:51.932;G1 X91.440 Y99.811 E19.81875;ok
13:23:51.960;G1 X91.422 Y99.986 E19.82398;ok
13:23:51.978;G1 X91.470 Y100.323 E19.83408;ok
13:23:52.011;G1 X91.587 Y100.578 E19.84241;ok
13:23:52.038;G1 X91.604 Y100.670 E19.84520;ok
13:23:52.047;G1 X91.714 Y100.944 E19.85395;ok
13:23:52.077;G1 X91.977 Y101.427 E19.87028;ok
13:23:52.133;G1 X92.083 Y101.580 E19.87583;ok
13:23:52.150;G1 X92.192 Y101.877 E19.88520;ok
13:23:52.182;G1 X92.198 Y101.918 E19.88643;ok
13:23:52.203;G1 X92.161 Y102.073 E19.89118;ok
13:23:52.230;G1 X92.031 Y102.304 E19.89904;ok
13:23:52.264;G1 X91.662 Y102.250 E19.91010;ok
13:23:52.268;G1 X91.584 Y102.261 E19.91245;ok
13:23:52.274;G1 X91.437 Y102.182 E19.91740;ok
13:23:52.291;M105;ok T:219.7 /220.0 B:70.2 /70.0 T0:219.7 /220.0 @:48 B@:36
13:23:52.330;G1 X91.143 Y101.918 E19.92912;ok
13:23:52.393;G1 X90.673 Y101.598 E19.94602;ok
13:23:52.393;M204 S1000;ok
13:23:52.412;G1 X90.590 Y101.373 F9000.000;ok
13:23:52.439;G1 X90.176 Y101.458;ok
13:23:52.439;G1 X90.000 Y101.440;ok
13:23:52.440;G1 X89.688 Y101.489;ok
13:23:52.457;G1 X88.267 Y101.755;ok
13:23:52.491;M204 S500;ok
13:23:52.520;G1 F600;ok
13:23:52.529;G1 X88.141 Y101.612 E19.95167;ok
13:23:52.558;G1 X88.364 Y101.364 E19.96158;ok
13:23:52.609;G1 X88.771 Y100.764 E19.98310;ok
13:23:52.614;G1 X88.810 Y100.528 E19.99022;ok
13:23:52.632;G1 X88.911 Y100.272 E19.99839;ok
13:23:52.665;G1 X88.935 Y100.004 E20.00639;ok
13:23:52.686;G1 X88.877 Y99.577 E20.01918;ok
13:23:52.711;G1 X88.756 Y99.312 E20.02782;ok
13:23:52.748;G1 X88.741 Y99.228 E20.03037;ok
13:23:52.757;G1 X88.609 Y98.902 E20.04079;ok
13:23:52.772;G1 X88.243 Y98.266 E20.06259;ok
13:23:52.812;G1 X88.386 Y98.140 E20.06823;ok
13:23:52.868;G1 X88.636 Y98.364 E20.07820;ok
13:23:52.883;G1 X89.236 Y98.771 E20.09971;ok
13:23:52.901;G1 X89.471 Y98.810 E20.10680;ok
13:23:52.909;G1 X89.728 Y98.911 E20.11500;ok
13:23:52.914;G1 X89.993 Y98.935 E20.12291;ok
13:23:52.958;G1 X90.424 Y98.877 E20.13580;ok
13:23:52.977;G1 X90.686 Y98.756 E20.14439;ok
13:23:53.013;G1 X90.769 Y98.741 E20.14690;ok
13:23:53.084;G1 X91.097 Y98.610 E20.15737;ok
13:23:53.109;G1 X91.734 Y98.243 E20.17919;ok
13:23:53.137;G1 X91.860 Y98.386 E20.18484;ok
13:23:53.163;G1 X91.636 Y98.636 E20.19481;ok
13:23:53.206;G1 X91.229 Y99.234 E20.21628;ok
13:23:53.235;G1 X91.189 Y99.471 E20.22339;ok
13:23:53.245;G1 X91.089 Y99.726 E20.23155;ok
13:23:53.278;G1 X91.062 Y99.994 E20.23953;ok
13:23:53.353;G1 X91.123 Y100.425 E20.25246;ok
13:23:53.372;G1 X91.244 Y100.687 E20.26103;ok
