time;codice;risposta
20:03:33.890;M204 S500;ok
20:03:33.902;G1 F900.000;ok
20:03:33.918;G1 X92.421 Y106.258 E10.01191;ok
20:03:33.949;G1 X92.313 Y106.258 E10.01511;ok
20:03:33.985;G1 X92.313 Y107.009 E10.03743;ok
20:03:33.993;G1 X92.848 Y107.009 E10.05331;ok
20:03:34.068;M105;ok T:220.3 /220.0 B:69.8 /70.0 T0:220.3 /220.0 @:39 B@:80
20:03:34.127;G1 X92.848 Y108.115 E10.08615;ok
20:03:34.241;G1 X87.361 Y108.115 E10.24904;ok
20:03:34.247;G1 X87.361 Y107.946 E10.25406;ok
20:03:34.475;G1 X86.266 Y107.946 E10.28658;ok
20:03:34.591;G1 X86.266 Y108.115 E10.29160;ok
20:03:34.669;G1 X85.848 Y108.115 E10.30402;ok
20:03:34.749;G1 X85.848 Y107.433 E10.32428;ok
20:03:34.766;G1 X84.911 Y107.433 E10.35211;ok
20:03:34.786;G1 X84.911 Y107.196 E10.35915;ok
20:03:34.805;G1 X85.298 Y107.196 E10.37065;ok
20:03:34.847;G1 X85.298 Y106.502 E10.39125;ok
20:03:34.897;G1 X84.330 Y106.502 E10.42000;ok
20:03:35.012;G1 X84.330 Y106.265 E10.42705;ok
20:03:35.247;M105;ok T:218.9 /220.0 B:70.0 /70.0 T0:218.9 /220.0 @:64 B@:49
20:03:35.282;G1 X84.157 Y106.265 E10.43216;ok
20:03:35.296;G1 X84.157 Y105.542 E10.45363;ok
20:03:35.296;G1 X83.392 Y105.542 E10.47637;ok
20:03:35.339;G1 X83.392 Y105.160 E10.48771;ok
20:03:35.379;G1 X83.233 Y105.160 E10.49242;ok
20:03:35.449;G1 X83.233 Y104.686 E10.50648;ok
20:03:35.814;G1 X85.301 Y104.686 E10.56788;ok
20:03:35.827;G1 X85.301 Y104.724 E10.56903;ok
20:03:35.899;G1 X85.809 Y104.724 E10.58411;ok
20:03:35.912;G1 X85.809 Y104.686 E10.58525;ok
20:03:35.935;G1 X87.535 Y104.686 E10.63650;ok
20:03:35.940;G1 X87.535 Y104.786 E10.63949;ok
20:03:35.981;G1 X88.270 Y104.786 E10.66131;ok
20:03:35.986;G1 X88.270 Y104.744 E10.66257;ok
20:03:36.047;G1 X88.412 Y104.744 E10.66677;ok
20:03:36.064;G1 X88.412 Y104.686 E10.66850;ok
20:03:36.086;G1 X90.595 Y104.686 E10.73332;ok
20:03:36.090;G1 X90.595 Y104.767 E10.73573;ok
20:03:36.131;G1 X91.187 Y104.767 E10.75331;ok
20:03:36.136;G1 X91.187 Y104.686 E10.75572;ok
20:03:36.201;G1 X92.848 Y104.686 E10.80502;ok
20:03:36.217;G1 X92.848 Y105.282 E10.82272;ok
20:03:36.227;G1 X92.716 Y105.282 E10.82664;ok
20:03:36.276;M105;ok T:220.8 /220.0 B:70.1 /70.0 T0:220.8 /220.0 @:30 B@:30
20:03:36.326;G1 X92.716 Y105.856 E10.84370;ok
20:03:36.355;G1 X92.473 Y105.856 E10.85090;ok
20:03:36.355;M204 S1000;ok
20:03:36.364;G1 X92.094 Y105.982 F9000.000;ok
20:03:36.395;G1 X92.064 Y105.499;ok
20:03:36.395;M204 S500;ok
20:03:36.395;G1 F900.000;ok
20:03:36.532;G1 X92.064 Y105.900 E10.86281;ok
20:03:36.570;G1 X91.956 Y105.900 E10.86601;ok
20:03:36.678;G1 X91.956 Y105.987 E10.86857;ok
20:03:36.683;G1 X90.905 Y105.987 E10.89975;ok
20:03:36.689;G1 X90.905 Y105.124 E10.92536;ok
20:03:36.736;G1 X91.544 Y105.124 E10.94432;ok
20:03:36.747;G1 X91.544 Y105.043 E10.94673;ok
20:03:36.892;G1 X92.359 Y105.043 E10.97091;ok
20:03:36.899;G1 X92.359 Y105.499 E10.98447;ok
20:03:36.939;G1 X92.116 Y105.499 E10.99166;ok
20:03:36.944;M204 S1000;ok
20:03:37.054;G1 X91.499 Y107.093 F9000.000;ok
20:03:37.055;M204 S500;ok
20:03:37.095;G1 F900.000;ok
20:03:37.095;G1 X91.297 Y107.093 E10.99764;ok
20:03:37.104;G1 X91.297 Y107.176 E11.00011;ok
20:03:37.138;G1 X90.789 Y107.176 E11.01521;ok
20:03:37.143;G1 X90.789 Y106.584 E11.03278;ok
20:03:37.158;G1 X90.824 Y106.584 E11.03381;ok
20:03:37.178;G1 X90.824 Y106.344 E11.04095;ok
20:03:37.206;G1 X91.499 Y106.344 E11.06100;ok
20:03:37.236;M73 P48 R24;ok
20:03:37.241;M73 Q48 S24;ok
20:03:37.241;G1 X91.499 Y107.040 E11.08168;ok
20:03:37.249;M204 S1000;ok
20:03:37.249;G1 X91.547 Y107.288 F9000.000;ok
20:03:37.256;G1 X92.491 Y107.758;ok
20:03:37.256;M204 S500;ok
20:03:37.256;G1 F900.000;ok
20:03:37.322;G1 X87.718 Y107.758 E11.22337;ok
20:03:37.380;M105;ok T:219.8 /220.0 B:70.1 /70.0 T0:219.8 /220.0 @:48 B@:33
20:03:37.380;G1 X87.718 Y107.589 E11.22839;ok
20:03:37.424;G1 X86.205 Y107.589 E11.27333;ok
20:03:37.429;G1 X86.205 Y107.076 E11.28857;ok
20:03:37.432;G1 X85.655 Y107.076 E11.30490;ok
20:03:37.486;G1 X85.655 Y106.145 E11.33253;ok
20:03:37.513;G1 X84.687 Y106.145 E11.36129;ok
20:03:37.529;G1 X84.687 Y105.908 E11.36833;ok
20:03:37.592;G1 X84.514 Y105.908 E11.37345;ok
20:03:37.612;G1 X84.514 Y105.043 E11.39912;ok
20:03:37.618;G1 X84.944 Y105.043 E11.41189;ok
20:03:37.651;G1 X84.944 Y105.081 E11.41303;ok
20:03:37.690;G1 X86.166 Y105.081 E11.44931;ok
20:03:37.705;G1 X86.166 Y105.043 E11.45045;ok
20:03:37.747;G1 X87.178 Y105.043 E11.48051;ok
20:03:37.753;G1 X87.178 Y105.144 E11.48349;ok
20:03:37.796;G1 X88.532 Y105.144 E11.52368;ok
20:03:37.802;G1 X88.532 Y105.417 E11.53179;ok
20:03:37.809;G1 X87.209 Y105.417 E11.57106;ok
20:03:37.852;G1 X87.209 Y106.777 E11.61146;ok
20:03:38.177;G1 X88.565 Y106.777 E11.65171;ok
20:03:38.188;G1 X88.565 Y106.533 E11.65895;ok
20:03:38.290;G1 X89.805 Y106.533 E11.69579;ok
20:03:38.324;G1 X89.805 Y106.331 E11.70178;ok
20:03:38.360;G1 X90.432 Y106.331 E11.72038;ok
20:03:38.423;G1 X90.432 Y107.533 E11.75606;ok
20:03:38.487;M105;ok T:220.3 /220.0 B:70.0 /70.0 T0:220.3 /220.0 @:40 B@:55
20:03:38.503;G1 X91.655 Y107.533 E11.79236;ok
20:03:38.516;G1 X91.655 Y107.450 E11.79484;ok
20:03:38.521;G1 X91.856 Y107.450 E11.80081;ok
20:03:38.572;G1 X91.856 Y107.366 E11.80329;ok
20:03:38.602;G1 X92.491 Y107.366 E11.82213;ok
20:03:38.683;G1 X92.491 Y107.706 E11.83221;ok
20:03:38.750;M204 S1000;ok
20:03:38.757;G1 X90.075 Y107.401 F9000.000;ok
20:03:38.757;M204 S500;ok
20:03:38.848;G1 F900.000;ok
20:03:38.849;G1 X88.076 Y107.401 E11.89157;ok
20:03:38.866;G1 X88.076 Y107.134 E11.89950;ok
20:03:38.949;G1 X88.922 Y107.134 E11.92462;ok
20:03:38.955;G1 X88.922 Y106.890 E11.93186;ok
20:03:39.045;G1 X90.075 Y106.890 E11.96610;ok
20:03:39.135;G1 X90.075 Y107.349 E11.97971;ok
20:03:39.150;M204 S1000;ok
20:03:39.233;G1 X86.852 Y107.232 F9000.000;ok
20:03:39.233;M204 S500;ok
20:03:39.246;G1 F900.000;ok
20:03:39.247;G1 X86.562 Y107.232 E11.98832;ok
20:03:39.287;G1 X86.562 Y106.719 E12.00356;ok
20:03:39.364;G1 X86.012 Y106.719 E12.01988;ok
20:03:39.369;G1 X86.012 Y105.788 E12.04752;ok
20:03:39.450;G1 X85.044 Y105.788 E12.07627;ok
20:03:39.455;G1 X85.044 Y105.438 E12.08665;ok
20:03:39.468;G1 X86.523 Y105.438 E12.13058;ok
20:03:39.472;G1 X86.523 Y105.400 E12.13172;ok
20:03:39.517;G1 X86.821 Y105.400 E12.14057;ok
20:03:39.539;M105;ok T:220.5 /220.0 B:70.1 /70.0 T0:220.5 /220.0 @:35 B@:28
20:03:39.611;G1 X86.821 Y105.501 E12.14356;ok
20:03:39.618;G1 X86.852 Y105.501 E12.14446;ok
20:03:39.624;G1 X86.852 Y107.180 E12.19432;ok
20:03:39.755;M204 S1000;ok
20:03:39.770;G1 X87.566 Y106.420 F9000.000;ok
20:03:39.770;M204 S500;ok
20:03:39.775;G1 F900.000;ok
20:03:39.775;G1 X87.566 Y105.774 E12.21350;ok
20:03:39.830;G1 X88.208 Y105.774 E12.23255;ok
20:03:39.843;G1 X88.208 Y106.420 E12.25174;ok
20:03:39.848;G1 X87.619 Y106.420 E12.26923;ok
20:03:39.924;M204 S1000;ok
20:03:39.955;G1 X87.228 Y106.511 F9000.000;ok
20:03:40.046;G1 X89.448 Y106.176;ok
20:03:40.046;M204 S500;ok
20:03:40.046;G1 F900.000;ok
20:03:40.087;G1 X88.889 Y106.176 E12.28585;ok
20:03:40.108;G1 X88.889 Y105.581 E12.30350;ok
20:03:40.140;G1 X89.448 Y105.581 E12.32011;ok
20:03:40.144;G1 X89.448 Y106.124 E12.33621;ok
20:03:40.269;M204 S1000;ok
20:03:40.296;G1 X89.536 Y106.515 F9000.000;ok
20:03:40.296;G1 X90.038 Y105.581;ok
20:03:40.296;M204 S500;ok
20:03:40.296;G1 F900.000;ok
20:03:40.424;G1 X90.038 Y105.429 E12.34074;ok
20:03:40.430;G1 X90.548 Y105.429 E12.35589;ok
20:03:40.430;G1 X90.548 Y105.974 E12.37208;ok
20:03:40.434;G1 X90.038 Y105.974 E12.38723;ok
20:03:40.559;G1 X90.038 Y105.634 E12.39734;ok
20:03:40.574;M204 S1000;ok
20:03:40.625;M105;ok T:219.9 /220.0 B:70.3 /70.0 T0:219.9 /220.0 @:45 B@:3
20:03:40.625;G1 X89.889 Y105.548 F9000.000;ok
20:03:40.669;G1 X89.738 Y105.095;ok
20:03:40.669;G1 F1200.000;ok
20:03:40.713;G1 X89.617 Y105.134 E12.40263;ok
20:03:40.752;G1 X89.738 Y105.095 F9000.000;ok
20:03:40.752;G1 F1200.000;ok
20:03:40.774;G1 X89.860 Y105.057 E12.40671;ok
20:03:40.848;G1 X90.259 Y105.057 E12.41954;ok
20:03:40.888;G1 X88.548 Y105.595 F9000.000;ok
20:03:40.895;G1 F1200.000;ok
20:03:40.935;G1 X88.548 Y106.355 E12.44001;ok
20:03:40.972;G1 X89.100 Y107.146 F9000.000;ok
20:03:40.972;G1 F1200.000;ok
20:03:41.011;G1 X89.896 Y107.146 E12.45019;ok
20:03:41.029;G1 X91.906 Y107.188 F9000.000;ok
20:03:41.030;G1 F1200.000;ok
20:03:41.080;G1 X91.906 Y106.165 E12.48907;ok
20:03:41.096;G1 X86.057 Y107.937 F9000.000;ok
20:03:41.096;G1 F1200.000;ok
20:03:41.130;G1 X86.057 Y107.768 E12.48993;ok
20:03:41.166;G1 X84.779 Y105.729 F9000.000;ok
20:03:41.166;G1 F1200.000;ok
20:03:41.200;G1 X84.779 Y105.346 E12.49542;ok
20:03:41.222;G1 X84.766 Y105.333 E12.49569;ok
20:03:41.228;G1 X84.747 Y105.296 E12.49618;ok
20:03:41.230;G1 X84.729 Y105.260 E12.49655;ok
20:03:41.250;G1 X84.729 Y105.221 E12.49678;ok
20:03:41.250;G1 E2.49678 F4800.000;ok
20:03:41.256;G92 E0;ok
20:03:41.256;G1 Z3.200 F9000.000;ok
20:03:41.259;G1 X92.737 Y105.486;ok
20:03:41.265;G1 X94.122 Y105.532;ok
20:03:41.267;G1 X94.122 Y105.552;ok
20:03:41.278;G1 X95.168 Y105.567;ok
20:03:41.284;G1 X95.168 Y105.364;ok
20:03:41.305;G1 X95.701 Y105.364;ok
20:03:41.360;G1 X95.701 Y105.584;ok
20:03:41.367;G1 X96.476 Y105.610;ok
20:03:41.413;G1 Z3.000;ok
20:03:41.449;G1 E10.00000 F3600.000;ok
20:03:41.449;M204 S500;ok
20:03:41.495;G1 F900.000;ok
20:03:41.561;G1 X96.476 Y106.616 E10.02986;ok
20:03:41.748;M105;ok T:220.7 /220.0 B:69.9 /70.0 T0:220.7 /220.0 @:30 B@:55
20:03:41.749;G1 X96.008 Y106.616 E10.04377;ok
20:03:41.764;G1 X96.008 Y106.319 E10.05259;ok
20:03:41.770;G1 X95.903 Y106.319 E10.05570;ok
20:03:41.833;G1 X95.903 Y106.097 E10.06229;ok
20:03:41.857;G1 X95.832 Y106.097 E10.06441;ok
20:03:41.866;G1 X95.832 Y105.988 E10.06764;ok
20:03:42.120;G1 X95.723 Y105.988 E10.07087;ok
20:03:42.237;G1 X95.723 Y105.610 E10.08209;ok
20:03:42.365;G1 X96.424 Y105.610 E10.10290;ok
20:03:42.385;M204 S1000;ok
20:03:42.416;G1 X96.350 Y105.937 F9000.000;ok
20:03:42.430;G1 X96.501 Y105.581;ok
20:03:42.430;M204 S500;ok
20:03:42.430;G1 F900.000;ok
20:03:42.454;G1 X96.501 Y104.954 E10.12152;ok
20:03:42.467;G1 X96.776 Y104.954 E10.12968;ok
20:03:42.501;G1 X96.776 Y105.641 E10.15008;ok
20:03:42.504;G1 X96.501 Y105.634 E10.15824;ok
20:03:42.619;M204 S1000;ok
20:03:42.864;M105;ok T:220.0 /220.0 B:70.0 /70.0 T0:220.0 /220.0 @:43 B@:46
20:03:42.865;G1 X96.549 Y105.235 F9000.000;ok
20:03:42.929;G1 E0.15824 F4800.000;ok
20:03:42.929;G92 E0;ok
20:03:42.930;G1 Z3.200 F9000.000;ok
20:03:42.959;G1 X95.147 Y105.343;ok
20:03:42.960;G1 Z3.000;ok
20:03:42.978;G1 E10.00000 F3600.000;ok
20:03:42.978;M204 S500;ok
20:03:42.986;G1 F900.000;ok
20:03:42.999;G1 X95.147 Y105.594 E10.00746;ok
20:03:43.013;G1 X95.048 Y105.594 E10.01040;ok
20:03:43.017;G1 X95.048 Y106.364 E10.03327;ok
20:03:43.022;G1 X95.143 Y106.364 E10.03611;ok
20:03:43.044;G1 X95.143 Y106.957 E10.05369;ok
20:03:43.091;G1 X95.547 Y106.957 E10.06569;ok
20:03:43.109;G1 X95.547 Y107.497 E10.08174;ok
20:03:43.135;G1 X95.132 Y107.497 E10.09407;ok
20:03:43.184;G1 X95.132 Y107.903 E10.10612;ok
20:03:43.202;G1 X94.095 Y107.903 E10.13691;ok
20:03:43.249;G1 X94.095 Y108.084 E10.14229;ok
20:03:43.267;G1 X93.485 Y108.084 E10.16042;ok
20:03:43.289;G1 X93.485 Y106.163 E10.21747;ok
20:03:43.525;G1 X93.505 Y106.163 E10.21808;ok
20:03:43.641;G1 X93.487 Y104.686 E10.26193;ok
20:03:43.702;G1 X95.708 Y104.686 E10.32787;ok
20:03:43.812;G1 X95.708 Y105.343 E10.34738;ok
20:03:43.816;G1 X95.199 Y105.343 E10.36248;ok
20:03:44.051;M105;ok T:220.7 /220.0 B:70.0 /70.0 T0:220.7 /220.0 @:32 B@:53
20:03:44.051;M204 S1000;ok
20:03:44.074;G1 X94.906 Y105.414 F9000.000;ok
20:03:44.083;G1 E0.36248 F4800.000;ok
20:03:44.083;G92 E0;ok
20:03:44.087;G1 Z3.200 F9000.000;ok
20:03:44.133;G1 X94.121 Y106.830;ok
20:03:44.133;G1 Z3.000;ok
20:03:44.139;G1 E10.00000 F3600.000;ok
20:03:44.139;M204 S500;ok
20:03:44.178;G1 F900.000;ok
20:03:44.206;G1 X94.880 Y106.830 E10.02253;ok
20:03:44.270;G1 X94.880 Y107.403 E10.03956;ok
20:03:44.293;G1 X94.121 Y107.403 E10.06209;ok
20:03:44.298;G1 X94.121 Y106.882 E10.07756;ok
20:03:44.366;M204 S1000;ok
20:03:44.377;G1 X94.015 Y106.496 F9000.000;ok
20:03:44.420;G1 X93.866 Y106.473;ok
20:03:44.420;M204 S500;ok
20:03:44.420;G1 F900.000;ok
20:03:44.546;G1 X93.859 Y105.930 E10.09367;ok
20:03:44.646;G1 X94.691 Y105.930 E10.11835;ok
20:03:44.790;G1 X94.691 Y106.473 E10.13445;ok
20:03:44.795;G1 X93.919 Y106.473 E10.15738;ok
20:03:44.838;M204 S1000;ok
20:03:44.872;G1 X94.688 Y105.573 F9000.000;ok
20:03:44.872;M204 S500;ok
20:03:44.892;G1 F900.000;ok
20:03:44.893;G1 X94.100 Y105.573 E10.17482;ok
20:03:45.163;M105;ok T:219.4 /220.0 B:69.9 /70.0 T0:219.4 /220.0 @:55 B@:68
20:03:45.163;G1 X94.100 Y105.007 E10.19165;ok
20:03:45.248;G1 X94.688 Y105.007 E10.20909;ok
20:03:45.308;G1 X94.688 Y105.521 E10.22436;ok
20:03:45.308;M204 S1000;ok
20:03:45.423;G1 X94.780 Y105.911 F9000.000;ok
20:03:45.658;G1 X94.866 Y105.014;ok
20:03:45.659;G1 F1200.000;ok
20:03:45.659;G1 X95.529 Y105.014 E10.24090;ok
20:03:45.716;G1 E0.24090 F4800.000;ok
20:03:45.754;G92 E0;ok
20:03:45.800;G1 Z3.200 F9000.000;ok
20:03:45.806;G1 X93.795 Y104.864;ok
20:03:45.806;G1 Z3.000;ok
20:03:45.839;G1 E10.00000 F3600.000;ok
20:03:45.839;G1 F1200.000;ok
20:03:45.869;G1 X93.800 Y105.752 E10.01862;ok
20:03:45.913;G1 X94.512 Y106.202 F9000.000;ok
20:03:45.968;G1 F1200.000;ok
20:03:46.006;M105;ok T:219.7 /220.0 B:70.1 /70.0 T0:219.7 /220.0 @:50 B@:39
20:03:46.006;G1 X94.041 Y106.202 E10.02587;ok
20:03:46.056;G1 X93.803 Y106.651 F9000.000;ok
20:03:46.101;G1 F1200.000;ok
20:03:46.109;G1 X93.803 Y107.582 E10.04751;ok
20:03:46.150;G1 X93.807 Y107.631 E10.04865;ok
20:03:46.185;G1 X93.844 Y107.637 E10.04951;ok
20:03:46.189;G1 X93.880 Y107.644 E10.05025;ok
20:03:46.226;G1 X93.916 Y107.651 E10.05085;ok
20:03:46.227;G1 X94.953 Y107.653 E10.06356;ok
20:03:46.230;G1 E0.06356 F4800.000;ok
20:03:46.260;G92 E0;ok
20:03:46.261;G1 Z3.200 F9000.000;ok
20:03:46.265;G1 X94.859 Y106.851;ok
20:03:46.284;G1 X94.122 Y105.552;ok
20:03:46.284;G1 X94.122 Y105.028;ok
20:03:46.327;G1 X94.351 Y104.664;ok
20:03:46.369;G1 X94.135 Y103.591;ok
20:03:46.606;G1 Z3.000;ok
20:03:46.721;G1 E10.00000 F3600.000;ok
20:03:46.721;G1 F1200.000;ok
20:03:46.904;G1 X94.135 Y102.827 E10.01457;ok
20:03:47.139;M105;ok T:220.3 /220.0 B:69.8 /70.0 T0:220.3 /220.0 @:40 B@:72
20:03:47.190;G1 X94.171 Y102.722 E10.01670;ok
20:03:47.230;G1 X94.197 Y102.669 E10.01835;ok
20:03:47.237;G1 X93.501 Y101.676 F9000.000;ok
20:03:47.255;G1 X93.501 Y101.176;ok
20:03:47.276;G1 X93.695 Y100.577;ok
20:03:47.277;G1 F1200.000;ok
20:03:47.281;G1 X93.695 Y100.273 E10.01997;ok
20:03:47.332;G1 E0.01997 F4800.000;ok
20:03:47.338;G92 E0;ok
20:03:47.389;G1 Z3.200 F9000.000;ok
20:03:47.395;G1 X95.061 Y100.378;ok
20:03:47.395;G1 Z3.000;ok
20:03:47.630;G1 E10.00000 F3600.000;ok
20:03:47.630;G1 F1200.000;ok
20:03:47.780;G1 X95.061 Y100.907 E10.00456;ok
20:03:47.848;G1 X95.081 Y100.971 E10.00532;ok
20:03:47.848;G1 X95.113 Y100.975 E10.00568;ok
20:03:47.854;G1 X95.643 Y100.975 E10.01167;ok
20:03:47.875;G1 X96.360 Y101.915 F9000.000;ok
20:03:47.875;G1 F1200.000;ok
20:03:47.880;G1 X96.360 Y102.513 E10.02078;ok
20:03:47.995;G1 X95.911 Y102.736 F9000.000;ok
20:03:47.995;G1 F1200.000;ok
20:03:48.231;M105;ok T:220.4 /220.0 B:69.8 /70.0 T0:220.4 /220.0 @:37 B@:85
20:03:48.231;G1 X95.808 Y102.788 E10.02194;ok
20:03:48.272;G1 X95.705 Y102.839 E10.02281;ok
20:03:48.280;G1 X95.589 Y102.839 E10.02339;ok
20:03:48.284;G1 X94.900 Y103.184 E10.02727;ok
20:03:48.315;G1 X94.778 Y102.997 F9000.000;ok
20:03:48.325;G1 F1200.000;ok
20:03:48.354;G1 X95.589 Y102.997 E10.05255;ok
20:03:48.376;G1 E0.05255 F4800.000;ok
20:03:48.376;G92 E0;ok
20:03:48.610;G1 Z3.200 F9000.000;ok
20:03:48.616;G1 X96.831 Y103.392;ok
20:03:48.619;G1 Z3.000;ok
20:03:48.730;G1 E10.00000 F3600.000;ok
20:03:48.730;G1 F1200.000;ok
20:03:48.902;G1 X96.895 Y103.479 E10.00285;ok
20:03:49.169;G1 X96.943 Y103.534 E10.00555;ok
20:03:49.195;G1 X97.082 Y103.492 E10.01094;ok
20:03:49.200;G1 X97.151 Y103.471 E10.01345;ok
20:03:49.241;G1 E0.01345 F4800.000;ok
20:03:49.247;G92 E0;ok
20:03:49.247;G1 Z3.200 F9000.000;ok
20:03:49.280;M105;ok T:218.8 /220.0 B:70.0 /70.0 T0:218.8 /220.0 @:66 B@:53
20:03:49.282;G1 X97.008 Y103.054;ok
20:03:49.306;G1 X96.411 Y99.992;ok
20:03:49.315;G1 X96.374 Y99.731;ok
20:03:49.320;G1 X96.374 Y99.026;ok
20:03:49.326;G1 X96.634 Y98.021;ok
20:03:49.332;G1 X96.814 Y97.945;ok
20:03:49.368;G1 X97.896 Y97.745;ok
20:03:49.382;G1 Z3.000;ok
20:03:49.431;G1 E10.00000 F3600.000;ok
20:03:49.431;G1 F1200.000;ok
20:03:49.788;G1 X97.896 Y98.407 E10.01595;ok
20:03:49.842;G1 E0.01595 F4800.000;ok
20:03:49.959;G92 E0;ok
20:03:50.186;G1 Z3.200 F9000.000;ok
20:03:50.195;G1 X97.551 Y97.945;ok
20:03:50.206;G1 X96.814 Y97.945;ok
20:03:50.206;G1 X96.634 Y98.021;ok
20:03:50.215;G1 X96.374 Y99.026;ok
20:03:50.225;G1 X96.374 Y99.731;ok
20:03:50.573;M105;ok T:220.1 /220.0 B:70.1 /70.0 T0:220.1 /220.0 @:43 B@:34
20:03:50.597;G1 X96.411 Y99.992;ok
20:03:50.656;G1 X96.887 Y99.992;ok
20:03:50.656;G1 X97.384 Y99.318;ok
20:03:50.656;G1 Z3.000;ok
20:03:50.665;G1 E10.00000 F3600.000;ok
20:03:50.665;G1 F1200.000;ok
20:03:50.694;G1 X97.384 Y99.654 E10.00706;ok
20:03:50.702;G1 X97.484 Y99.703 E10.00940;ok
20:03:50.852;G1 X97.535 Y99.727 E10.01012;ok
20:03:50.860;G1 X97.639 Y99.727 E10.01147;ok
20:03:51.093;G1 E0.01147 F4800.000;ok
20:03:51.094;G92 E0;ok
20:03:51.128;G1 Z3.200 F9000.000;ok
20:03:51.138;G1 X96.717 Y100.353;ok
20:03:51.138;G1 Z3.000;ok
20:03:51.373;G1 E10.00000 F3600.000;ok
20:03:51.373;G1 F1200.000;ok
20:03:51.516;M105;ok T:220.8 /220.0 B:70.1 /70.0 T0:220.8 /220.0 @:29 B@:42
20:03:51.516;G1 X96.164 Y100.350 E10.01333;ok
20:03:51.545;G1 X96.125 Y100.245 E10.01604;ok
20:03:51.575;G1 X96.106 Y100.192 E10.01685;ok
20:03:51.580;G1 X96.087 Y99.758 E10.02315;ok
20:03:51.590;G1 X96.069 Y99.712 E10.02401;ok
20:03:51.597;G1 X96.051 Y99.666 E10.02502;ok
20:03:51.602;G1 X96.033 Y99.620 E10.02618;ok
20:03:51.617;G1 E0.02618 F4800.000;ok
20:03:51.617;G92 E0;ok
20:03:51.623;G1 Z3.200 F9000.000;ok
20:03:51.651;G1 X96.304 Y98.467;ok
20:03:51.651;G1 Z3.000;ok
20:03:51.659;G1 E10.00000 F3600.000;ok
20:03:51.659;G1 F1200.000;ok
20:03:52.006;G1 X96.363 Y98.338 E10.00214;ok
20:03:52.029;G1 X96.363 Y97.816 E10.00541;ok
20:03:52.071;G1 X96.434 Y97.783 E10.00590;ok
20:03:52.077;G1 X96.614 Y97.783 E10.00702;ok
20:03:52.283;G1 X95.792 Y96.523 F9000.000;ok
20:03:52.399;G1 F1200.000;ok
20:03:52.447;G1 X95.546 Y96.505 E10.01236;ok
20:03:52.563;M105;ok T:219.7 /220.0 B:70.1 /70.0 T0:219.7 /220.0 @:50 B@:29
20:03:52.563;G1 X95.507 Y96.445 E10.01391;ok
20:03:52.803;G1 X95.463 Y96.358 E10.01495;ok
20:03:52.810;G1 X95.463 Y96.284 E10.01576;ok
20:03:52.827;G1 X95.444 Y96.243 E10.01639;ok
20:03:52.834;G1 X95.425 Y96.202 E10.01716;ok
20:03:52.842;G1 X95.406 Y96.161 E10.01808;ok
20:03:52.856;G1 X94.599 Y96.161 E10.03453;ok
20:03:52.862;G1 E0.03453 F4800.000;ok
20:03:52.863;G92 E0;ok
20:03:52.865;G1 Z3.200 F9000.000;ok
20:03:52.871;G1 X95.358 Y94.900;ok
20:03:53.127;G1 X95.358 Y93.869;ok
20:03:53.127;G1 X93.414 Y93.621;ok
20:03:53.242;G1 X92.752 Y92.203;ok
20:03:53.294;G1 Z3.000;ok
20:03:53.411;G1 E10.00000 F3600.000;ok
20:03:53.411;M204 S500;ok
20:03:53.644;G1 F2700.000;ok
20:03:53.654;G1 X92.701 Y92.224 E10.00109;ok
20:03:53.684;M105;ok T:219.4 /220.0 B:70.0 /70.0 T0:219.4 /220.0 @:55 B@:45
20:03:53.684;M204 S1000;ok
20:03:53.684;M204 S500;ok
20:03:53.693;G1 X92.650 Y92.245 E10.00198;ok
20:03:53.693;M204 S1000;ok
20:03:53.697;M204 S500;ok
20:03:53.699;G1 X92.595 Y92.249 E10.00269;ok
20:03:53.703;M204 S1000;ok
20:03:53.704;M204 S500;ok
20:03:53.704;G1 X92.145 Y92.249 E10.00814;ok
20:03:53.747;M204 S1000;ok
20:03:53.748;G1 X91.945 Y92.122 F9000.000;ok
20:03:53.748;M204 S500;ok
20:03:53.753;G1 F900.000;ok
20:03:53.753;G1 X90.010 Y92.122 E10.06556;ok
20:03:53.769;G1 X90.010 Y91.613 E10.08067;ok
20:03:53.770;G1 X90.364 Y91.613 E10.09116;ok
20:03:53.776;G1 X90.364 Y91.837 E10.09781;ok
20:03:53.782;G1 X91.314 Y91.837 E10.12604;ok
20:03:53.788;M73 P48 R23;ok
20:03:53.788;M73 Q48 S23;ok
20:03:53.829;G1 X91.314 Y91.669 E10.13101;ok
20:03:54.067;G1 X91.574 Y91.669 E10.13872;ok
20:03:54.068;G1 X91.574 Y91.592 E10.14102;ok
20:03:54.182;G1 X91.945 Y91.592 E10.15202;ok
20:03:54.231;G1 X91.945 Y92.069 E10.16618;ok
20:03:54.261;M204 S1000;ok
20:03:54.321;G1 X91.612 Y92.011 F9000.000;ok
20:03:54.377;G1 X89.022 Y92.205;ok
20:03:54.377;M204 S500;ok
20:03:54.378;G1 F2700.000;ok
20:03:54.491;G1 X89.810 Y92.205 E10.18142;ok
20:03:54.727;M204 S1000;ok
20:03:54.727;G1 X91.766 Y91.895 F9000.000;ok
20:03:54.732;G1 F1200.000;ok
20:03:54.740;M105;ok T:219.7 /220.0 B:70.2 /70.0 T0:219.7 /220.0 @:51 B@:23
20:03:54.742;G1 X91.493 Y91.895 E10.18358;ok
